0.8658982592420008,0.41261884348565175,0.453279415756289
0.8600857517262245,0.4111112629982707,0.44897448872797313
0.8651324774821976,0.4119638045271786,0.45316867295503716
0.8657312890589254,0.41225274474803114,0.4534785443108862
0.856864677617526,0.41062006006985463,0.4462446175476961
0.8643952776976732,0.41212100848938515,0.45227426920828206
0.8658430074033877,0.4120474452372525,0.4537955621661482
0.8605570300316058,0.41114637745309207,0.44941065257854584
0.8620606758826069,0.41144938306874274,0.450611292813857
0.8673725471932906,0.412759008152966,0.45461353904031987
0.8642921012553011,0.4124349907994613,0.45185711045588717
0.8645222724451026,0.4115150289184522,0.45300724352663485
0.8655950065763287,0.4123959121921717,0.45319909438412076
0.8593924923573255,0.4115952528291975,0.44779723952814116
0.8635667271669976,0.412179619860557,0.4513871073064823
0.8692180565945536,0.41286805726581044,0.4563499993287245
0.8633104975009875,0.4118075881558143,0.45150290934518994
0.8657137785895936,0.41203367833722737,0.4536801002523736
0.8641927615435615,0.41228248744048474,0.4519102741030738
0.8636841270410034,0.4116789422686256,0.4520051847723983
0.860581291045764,0.41114902957072513,0.44943226147509596
0.8631761069579946,0.4112930750247886,0.4518830319331851
0.8624808066587166,0.41243530799649264,0.4500454986622152
0.8607872389283673,0.41068551730204167,0.4501017216263093
0.866486124571708,0.4122096969653865,0.45427642760634
0.8606195226283682,0.41164177605264035,0.4489777465757924
0.8682624887469104,0.41292271080286785,0.4553397779440707
0.8613489922626727,0.4114082041572141,0.44994078810545507
0.8621311661487288,0.41165717664097945,0.45047398950777906
0.8530199939886467,0.40971697629178483,0.44330301769686475
